timestamp,drawn_number,black,red,white,total_bet_black,total_bet_black_robot,total_bet_red,total_bet_red_robot,total_bet_white,total_bet_white_robot,total,total_paid,profit,profit_%
4272,4,0,1,0,34216,"3421,6",14533,"1453,3",19771,"3954,2","73394,9","26159,4","47235,5","0,6435801398"
4273,3,0,1,0,11815,"1181,5",15199,"1519,9",28347,"5669,4","58062,4","27358,2","30704,2","0,5288138279"
4274,9,1,0,0,34237,"3423,7",29318,"2931,8",22560,4512,"92470,5","61626,6","30843,9","0,3335539442"
4275,14,1,0,0,12466,"1246,6",42505,"4250,5",29746,"5949,2","90214,1","22438,8","67775,3","0,751271697"
4276,8,1,0,0,36560,3656,17768,"1776,8",33109,"6621,8","92869,8",65808,"27061,8","0,2913950498"
4277,13,1,0,0,32298,"3229,8",37147,"3714,7",11123,"2224,6","87512,5","58136,4","29376,1","0,335678903"
4278,5,0,1,0,26981,"2698,1",30657,"3065,7",35181,"7036,2","98582,8","55182,6","43400,2","0,4402410968"
4279,14,1,0,0,28105,"2810,5",28124,"2812,4",13906,"2781,2","75757,9",50589,"25168,9","0,3322280581"
4280,0,0,0,1,44539,"4453,9",12796,"1279,6",20198,"4039,6","83266,5","226217,6","-142951,1","-1,716790066"
4281,11,1,0,0,26312,"2631,2",23165,"2316,5",21568,"4313,6","75992,7","47361,6","28631,1","0,3767611889"
4282,12,1,0,0,32040,3204,36523,"3652,3",20072,"4014,4","95491,3",57672,"37819,3","0,3960496925"
4283,0,0,0,1,20499,"2049,9",26401,"2640,1",35436,"7087,2",87026,"396883,2","-309857,2","-3,56051295"
4284,10,1,0,0,12995,"1299,5",28265,"2826,5",31849,"6369,8",77235,23391,53844,"0,6971450767"
4285,5,0,1,0,36374,"3637,4",41359,"4135,9",27598,"5519,6","113104,3","74446,2","38658,1","0,341791603"
4286,8,1,0,0,44929,"4492,9",10577,"1057,7",31543,"6308,6","92599,6","80872,2","11727,4","0,1266463354"
4287,8,1,0,0,43999,"4399,9",18030,1803,15203,"3040,6","83434,9","79198,2","4236,7","0,05077851115"
4288,1,0,1,0,20415,"2041,5",15864,"1586,4",31386,"6277,2","71292,9","28555,2","42737,7","0,5994664265"
4289,14,1,0,0,45175,"4517,5",21182,"2118,2",24775,4955,"97767,7",81315,"16452,7","0,1682835947"
4290,1,0,1,0,34842,"3484,2",44479,"4447,9",40676,"8135,2","127929,1","80062,2","47866,9","0,3741674099"
4291,8,1,0,0,10571,"1057,1",36719,"3671,9",33490,6698,85509,"19027,8","66481,2","0,7774760552"
4292,12,1,0,0,42489,"4248,9",10245,"1024,5",19111,"3822,2","77118,4","76480,2","638,2","0,00827558663"
4293,0,0,0,1,49450,4945,19326,"1932,6",34443,"6888,6","110096,6","385761,6",-275665,"-2,503846622"
4294,5,0,1,0,19593,"1959,3",22633,"2263,3",47505,9501,"93953,6","40739,4","53214,2","0,5663880894"
4295,3,0,1,0,42992,"4299,2",38579,"3857,9",38392,"7678,4","128120,1","69442,2","58677,9","0,457991369"
4296,11,1,0,0,44511,"4451,1",19384,"1938,4",28939,"5787,8","99223,5","80119,8","19103,7","0,1925320111"
4297,9,1,0,0,24585,"2458,5",48952,"4895,2",44231,"8846,2","125121,7",44253,"80868,7","0,6463203425"
4298,12,1,0,0,21754,"2175,4",19447,"1944,7",29671,"5934,2","74992,1","39157,2","35834,9","0,4778490001"
4299,2,0,1,0,46480,4648,13878,"1387,8",29409,"5881,8","95802,8","24980,4","70822,4","0,7392518799"
4300,5,0,1,0,49674,"4967,4",47486,"4748,6",29401,"5880,2",136277,"85474,8","50802,2","0,3727863102"
4301,1,0,1,0,37512,"3751,2",43034,"4303,4",19917,"3983,4","108517,6","77461,2","31056,4","0,2861876783"
4302,12,1,0,0,22890,2289,32323,"3232,3",22104,"4420,8","82838,3",41202,"41636,3","0,502621372"
4303,3,0,1,0,12000,1200,38809,"3880,9",43314,"8662,8","99203,9","69856,2","29347,7","0,2958321195"
4304,12,1,0,0,32839,"3283,9",27609,"2760,9",38768,"7753,6","105260,8","59110,2","46150,6","0,4384405211"
4305,0,0,0,1,42053,"4205,3",41700,4170,39188,"7837,6","131316,3","438905,6","-307589,3","-2,3423543"
4306,8,1,0,0,15957,"1595,7",19282,"1928,2",10465,2093,"49227,9","28722,6","20505,3","0,4165381826"
4307,6,0,1,0,16644,"1664,4",19656,"1965,6",46647,"9329,4",86577,"35380,8","51196,2","0,5913371912"
4308,5,0,1,0,33144,"3314,4",47455,"4745,5",32797,"6559,4","121455,9",85419,"36036,9","0,2967076939"
4309,4,0,1,0,48743,"4874,3",13742,"1374,2",40737,"8147,4","109470,5","24735,6","84734,9","0,7740432354"
4310,1,0,1,0,10365,"1036,5",27044,"2704,4",40491,"8098,2","81640,9","48679,2","32961,7","0,4037400372"
4311,14,1,0,0,40012,"4001,2",37742,"3774,2",37653,"7530,6","123182,4","72021,6","51160,8","0,415325566"
4312,5,0,1,0,13860,1386,49291,"4929,1",43692,"8738,4","113158,1","88723,8","24434,3","0,2159306316"
4313,7,0,1,0,40217,"4021,7",44165,"4416,5",46213,"9242,6","139033,2",79497,"59536,2","0,4282157068"
4314,12,1,0,0,49823,"4982,3",23520,2352,36031,"7206,2","116708,3","89681,4","27026,9","0,2315765031"
4315,14,1,0,0,10218,"1021,8",20700,2070,40186,"8037,2","74195,8","18392,4","55803,4","0,7521099577"
4316,2,0,1,0,44206,"4420,6",13814,"1381,4",20106,"4021,2",83928,"24865,2","59062,8","0,7037317701"
4317,0,0,0,1,43664,"4366,4",22394,"2239,4",37888,"7577,6","110551,8","424345,6","-313793,8","-2,838432301"
4318,14,1,0,0,40055,"4005,5",48121,"4812,1",40520,8104,"137513,6",72099,"65414,6","0,4756954948"
4319,3,0,1,0,49149,"4914,9",24184,"2418,4",33122,"6624,4","113788,3","43531,2","70257,1","0,6174369421"
4320,11,1,0,0,15344,"1534,4",17751,"1775,1",20618,"4123,6","57022,5","27619,2","29403,3","0,5156438248"
4321,2,0,1,0,13371,"1337,1",49956,"4995,6",41531,"8306,2","111190,7","89920,8","21269,9","0,1912920775"
4322,9,1,0,0,11602,"1160,2",23937,"2393,7",29737,"5947,4","68829,9","20883,6","47946,3","0,6965911617"
4323,1,0,1,0,23774,"2377,4",27770,2777,40998,"8199,6","97696,4",49986,"47710,4","0,4883537162"
4324,9,1,0,0,11594,"1159,4",46296,"4629,6",26810,5362,90489,"20869,2","69619,8","0,769373073"
4325,8,1,0,0,19330,1933,31717,"3171,7",11796,"2359,2","67947,7",34794,"33153,7","0,4879296871"
4326,6,0,1,0,42353,"4235,3",37745,"3774,5",48177,"9635,4","136284,8",67941,"68343,8","0,5014777877"
4327,14,1,0,0,28880,2888,29827,"2982,7",15113,"3022,6","79690,7",51984,"27706,7","0,3476779599"
4328,5,0,1,0,37927,"3792,7",44049,"4404,9",47232,"9446,4","137405,6","79288,2","58117,4","0,4229623829"
4329,5,0,1,0,41867,"4186,7",41438,"4143,8",46567,"9313,4","138202,5","74588,4","63614,1","0,4602963043"
4330,13,1,0,0,35091,"3509,1",46986,"4698,6",36970,7394,"127254,7","63163,8","64090,9","0,5036426945"
4331,14,1,0,0,46205,"4620,5",48365,"4836,5",39041,"7808,2",143068,83169,59899,"0,4186750356"
4332,10,1,0,0,16084,"1608,4",41871,"4187,1",39706,"7941,2","103456,5","28951,2","74505,3","0,7201606472"
4333,9,1,0,0,37723,"3772,3",20186,"2018,6",27020,5404,"90719,9","67901,4","22818,5","0,2515269527"
4334,6,0,1,0,47315,"4731,5",17255,"1725,5",28242,"5648,4",99269,31059,68210,"0,6871228682"
4335,8,1,0,0,26037,"2603,7",38303,"3830,3",38456,"7691,2",109230,"46866,6","62363,4","0,5709365559"
4336,0,0,0,1,44246,"4424,6",22134,"2213,4",27070,5414,100088,303184,-203096,"-2,029174327"
4337,12,1,0,0,29529,"2952,9",15312,"1531,2",31816,"6363,2","81141,1","53152,2","27988,9","0,3449410964"
4338,13,1,0,0,23662,"2366,2",29516,"2951,6",18941,"3788,2","77436,8","42591,6","34845,2","0,4499824373"
4339,1,0,1,0,19510,1951,40380,4038,42450,8490,108329,72684,35645,"0,329043931"
4340,14,1,0,0,28885,"2888,5",41127,"4112,7",20156,"4031,2","97169,2",51993,"45176,2","0,4649230415"
4341,6,0,1,0,18498,"1849,8",17999,"1799,9",46604,"9320,8","86750,7","32398,2","54352,5","0,6265367311"
4342,6,0,1,0,25785,"2578,5",43156,"4315,6",46595,9319,"122430,1","77680,8","44749,3","0,3655089721"
4343,12,1,0,0,33287,"3328,7",42863,"4286,3",11946,"2389,2",95711,"59916,6","35794,4","0,3739841815"
4344,4,0,1,0,22578,"2257,8",14912,"1491,2",31918,"6383,6",73157,"26841,6","46315,4","0,6330959443"
4345,4,0,1,0,49283,"4928,3",29027,"2902,7",24226,"4845,2",110367,"52248,6","58118,4","0,5265921879"
4346,11,1,0,0,30092,"3009,2",39184,"3918,4",10094,"2018,8","86297,6","54165,6",32132,"0,3723394393"
4347,7,0,1,0,23128,"2312,8",24462,"2446,2",40575,8115,92924,"44031,6","48892,4","0,5261547071"
4348,1,0,1,0,17741,"1774,1",13736,"1373,6",47847,"9569,4","82471,7","24724,8","57746,9","0,700202615"
4349,11,1,0,0,46255,"4625,5",35223,"3522,3",46261,"9252,2","135886,8",83259,"52627,8","0,3872914809"
4350,6,0,1,0,30764,"3076,4",37265,"3726,5",10569,"2113,8","85400,9",67077,"18323,9","0,2145633126"
4351,4,0,1,0,48721,"4872,1",15326,"1532,6",24322,"4864,4","94773,7","27586,8","67186,9","0,7089192466"
4352,7,0,1,0,33874,"3387,4",20104,"2010,4",30406,"6081,2","89781,8","36187,2","53594,6","0,5969428102"
4353,3,0,1,0,12100,1210,33194,"3319,4",33225,6645,"83048,4","59749,2","23299,2","0,2805496554"
4354,7,0,1,0,23566,"2356,6",20957,"2095,7",30508,"6101,6","79483,3","37722,6","41760,7","0,5254021914"
4355,5,0,1,0,39449,"3944,9",42719,"4271,9",48535,9707,"138919,8","76894,2","62025,6","0,4464849503"
4356,8,1,0,0,14629,"1462,9",46945,"4694,5",38959,"7791,8","106690,4","26332,2","80358,2","0,7531905401"
4357,9,1,0,0,32465,"3246,5",12265,"1226,5",28545,5709,77748,58437,19311,"0,2483793795"
4358,8,1,0,0,15412,"1541,2",37431,"3743,1",23765,4753,"81892,3","27741,6","54150,7","0,6612428763"
4359,13,1,0,0,29218,"2921,8",38957,"3895,7",34294,"6858,8","109286,5","52592,4","56694,1","0,5187658128"
4360,4,0,1,0,41098,"4109,8",44828,"4482,8",21736,"4347,2","116254,6","80690,4","35564,2","0,3059164971"
4361,3,0,1,0,24459,"2445,9",25163,"2516,3",20563,"4112,6","75147,2","45293,4","29853,8","0,3972709562"
4362,0,0,0,1,25293,"2529,3",21124,"2112,4",34711,"6942,2","85769,7","388763,2","-302993,5","-3,532640315"
4363,4,0,1,0,28185,"2818,5",21422,"2142,2",20919,"4183,8","75486,7","38559,6","36927,1","0,4891868369"
4364,4,0,1,0,28971,"2897,1",30966,"3096,6",22666,"4533,2","88596,7","55738,8","32857,9","0,3708704726"
4365,14,1,0,0,22243,"2224,3",12835,"1283,5",47151,"9430,2","85736,8","40037,4","45699,4","0,5330196602"
4366,1,0,1,0,34113,"3411,3",25185,"2518,5",41717,"8343,4","106944,8",45333,"61611,8","0,5761084223"
4367,7,0,1,0,30235,"3023,5",27918,"2791,8",37345,7469,"101313,3","50252,4","51060,9","0,503990098"
4368,1,0,1,0,49788,"4978,8",27796,"2779,6",43427,"8685,4","128769,4","50032,8","78736,6","0,6114542741"
4369,12,1,0,0,49448,"4944,8",28896,"2889,6",29125,5825,"115303,4","89006,4",26297,"0,2280678627"
4370,3,0,1,0,44111,"4411,1",10214,"1021,4",28320,5664,"88077,5","18385,2","69692,3","0,7912611053"
4371,0,0,0,1,47245,"4724,5",45389,"4538,9",32324,"6464,8","134221,4","362028,8","-227807,4","-1,69725096"
4372,11,1,0,0,20262,"2026,2",25211,"2521,1",49865,9973,"99885,3","36471,6","63413,7","0,6348651904"
4373,3,0,1,0,46087,"4608,7",49534,"4953,4",41522,"8304,4","146705,1","89161,2","57543,9","0,3922419875"
4374,2,0,1,0,22986,"2298,6",16773,"1677,3",44841,"8968,2","88575,9","30191,4","58384,5","0,6591465624"
4375,7,0,1,0,34681,"3468,1",25982,"2598,2",31906,"6381,2","98635,3","46767,6","51867,7","0,5258533203"
4376,3,0,1,0,18727,"1872,7",38046,"3804,6",11994,"2398,8","74444,3","68482,8","5961,5","0,08008000613"
4377,0,0,0,1,16690,1669,16321,"1632,1",35858,"7171,6","72170,1","401609,6","-329439,5","-4,564764355"
4378,14,1,0,0,13504,"1350,4",36224,"3622,4",13881,"2776,2","68581,8","24307,2","44274,6","0,645573607"
4379,1,0,1,0,47775,"4777,5",41670,4167,12347,"2469,4","110736,5",75006,"35730,5","0,3226623561"
4380,3,0,1,0,34017,"3401,7",19239,"1923,9",18028,"3605,6","76609,6","34630,2","41979,4","0,5479652681"
4381,4,0,1,0,26760,2676,22243,"2224,3",11895,2379,"65798,3","40037,4","25760,9","0,3915131546"
4382,3,0,1,0,46260,4626,33943,"3394,3",35042,"7008,4","123265,3","61097,4","62167,9","0,5043422601"
4383,4,0,1,0,23530,2353,47121,"4712,1",37598,"7519,6","115314,1","84817,8","30496,3","0,2644628888"
4384,7,0,1,0,49648,"4964,8",29088,"2908,8",45476,"9095,2","132085,6","52358,4","79727,2","0,6036025123"
4385,0,0,0,1,16230,1623,15301,"1530,1",23988,"4797,6","58672,1","268665,6","-209993,5","-3,579103185"
4386,9,1,0,0,21445,"2144,5",49575,"4957,5",37361,"7472,2",115483,38601,76882,"0,6657430098"
4387,9,1,0,0,21010,2101,40221,"4022,1",12733,"2546,6","80087,1",37818,"42269,1","0,5277891196"
4388,11,1,0,0,14953,"1495,3",12344,"1234,4",26114,"5222,8","56140,7","26915,4","29225,3","0,5205724189"
4389,13,1,0,0,21477,"2147,7",19477,"1947,7",34974,"6994,8","80023,4","38658,6","41364,8","0,5169088042"
4390,0,0,0,1,24915,"2491,5",20914,"2091,4",12414,"2482,8","62825,9","139036,8","-76210,9","-1,213049077"
4391,4,0,1,0,10840,1084,30662,"3066,2",28177,"5635,4","73829,2","55191,6","18637,6","0,2524421232"
4392,7,0,1,0,14863,"1486,3",37408,"3740,8",46683,"9336,6","104181,1","67334,4","36846,7","0,3536793142"
4393,14,1,0,0,21541,"2154,1",19386,"1938,6",19666,"3933,2","64685,7","38773,8","25911,9","0,4005815814"
4394,8,1,0,0,14438,"1443,8",31192,"3119,2",16646,"3329,2",66839,"25988,4","40850,6","0,611179102"
4395,7,0,1,0,24613,"2461,3",29195,"2919,5",34288,"6857,6","93476,8",52551,"40925,8","0,4378177259"
4396,5,0,1,0,21303,"2130,3",25684,"2568,4",43416,"8683,2","95101,7","46231,2","48870,5","0,5138761978"
4397,10,1,0,0,49530,4953,42822,"4282,2",30339,"6067,8","131926,2",89154,"42772,2","0,3242130828"
4398,11,1,0,0,14009,"1400,9",23919,"2391,9",18424,"3684,8","60144,8","25216,2","34928,6","0,5807418098"
4399,9,1,0,0,15811,"1581,1",13649,"1364,9",11849,"2369,8",44255,"28459,8","15795,2","0,3569133431"
4400,4,0,1,0,31740,3174,44201,"4420,1",16124,"3224,8","99659,1","79561,8","20097,3","0,2016604605"
4401,6,0,1,0,36822,"3682,2",44501,"4450,1",48213,"9642,6","137668,3","80101,8","57566,5","0,4181536345"
4402,12,1,0,0,47213,"4721,3",25122,"2512,2",43508,"8701,6","123076,5","84983,4","38093,1","0,3095075014"
4403,3,0,1,0,26132,"2613,2",32540,3254,11249,"2249,8","75788,2",58572,"17216,2","0,227162012"
4404,4,0,1,0,14170,1417,30860,3086,46260,9252,95793,55548,40245,"0,4201246438"
4405,11,1,0,0,45526,"4552,6",24654,"2465,4",37807,"7561,4",115005,"81946,8","33058,2","0,2874501109"
4406,0,0,0,1,25066,"2506,6",39743,"3974,3",21979,"4395,8","93268,9","246164,8","-152895,9","-1,639302061"
4407,2,0,1,0,34562,"3456,2",33066,"3306,6",21599,"4319,8","95989,8","59518,8",36471,"0,3799466193"
4408,2,0,1,0,42914,"4291,4",49269,"4926,9",13476,"2695,2","114877,3","88684,2","26193,1","0,228009363"
4409,1,0,1,0,13717,"1371,7",47726,"4772,6",15102,"3020,4","82689,3","85906,8","-3217,5","-0,03891071759"
4410,5,0,1,0,39429,"3942,9",47083,"4708,3",20394,"4078,8","115557,2","84749,4","30807,8","0,2666021676"
4411,14,1,0,0,31253,"3125,3",47518,"4751,8",40753,"8150,6","127401,1","56255,4","71145,7","0,5584386634"
4412,9,1,0,0,45833,"4583,3",28844,"2884,4",26481,"5296,2","108625,7","82499,4","26126,3","0,240516747"
4413,2,0,1,0,48398,"4839,8",19278,"1927,8",15842,"3168,4","90285,6","34700,4","55585,2","0,6156596401"
4414,7,0,1,0,39966,"3996,6",29648,"2964,8",34808,"6961,6","111383,4","53366,4",58017,"0,52087654"
4415,6,0,1,0,44274,"4427,4",40589,"4058,9",28210,5642,"121559,3","73060,2","48499,1","0,3989748213"
4416,1,0,1,0,11159,"1115,9",35962,"3596,2",16511,"3302,2","68344,1","64731,6","3612,5","0,05285752538"
4417,0,0,0,1,12642,"1264,2",33325,"3332,5",46861,"9372,2","97424,7","524843,2","-427418,5","-4,387167731"
4418,0,0,0,1,10842,"1084,2",10366,"1036,6",23484,"4696,8","46812,8","263020,8",-216208,"-4,618565862"
4419,7,0,1,0,14493,"1449,3",49843,"4984,3",35054,"7010,8","105823,6","89717,4","16106,2","0,1521985644"
4420,0,0,0,1,40901,"4090,1",43174,"4317,4",45545,9109,"138027,5",510104,"-372076,5","-2,695669341"
4421,2,0,1,0,26323,"2632,3",17634,"1763,4",21221,"4244,2","69573,7","31741,2","37832,5","0,5437758808"
4422,5,0,1,0,32722,"3272,2",45098,"4509,8",12538,"2507,6",98140,"81176,4","16963,6","0,1728510291"
4423,3,0,1,0,42351,"4235,1",42509,"4250,9",38606,"7721,2",131952,"76516,2","55435,8","0,4201209531"
4424,7,0,1,0,47811,"4781,1",36094,"3609,4",16411,"3282,2","108706,5","64969,2","43737,3","0,4023430062"
4425,13,1,0,0,13845,"1384,5",41179,"4117,9",37020,7404,"97546,4",24921,"72625,4","0,7445215815"
4426,10,1,0,0,16303,"1630,3",20491,"2049,1",33397,"6679,4","73870,4","29345,4",44525,"0,6027448071"
4427,10,1,0,0,19999,"1999,9",44065,"4406,5",24164,"4832,8","94634,4","35998,2","58636,2","0,6196076691"
4428,4,0,1,0,14234,"1423,4",41307,"4130,7",38256,"7651,2","99351,1","74352,6","24998,5","0,2516177476"
4429,7,0,1,0,27722,"2772,2",45741,"4574,1",40070,8014,"120879,3","82333,8","38545,5","0,3188759366"
4430,14,1,0,0,25561,"2556,1",21690,2169,27892,"5578,4","79868,1","46009,8","33858,3","0,4239277008"
4431,3,0,1,0,13261,"1326,1",47496,"4749,6",12192,"2438,4","79024,7","85492,8","-6468,1","-0,08184909275"
4432,10,1,0,0,43651,"4365,1",33721,"3372,1",18337,"3667,4","103446,2","78571,8","24874,4","0,2404573585"
4433,10,1,0,0,33383,"3338,3",42779,"4277,9",32290,6458,"116068,2","60089,4","55978,8","0,4822923075"
4434,10,1,0,0,12007,"1200,7",40017,"4001,7",44969,"8993,8","102195,4","21612,6","80582,8","0,7885169"
4435,6,0,1,0,10094,"1009,4",26871,"2687,1",26554,"5310,8","67215,5","48367,8","18847,7","0,280407049"
4436,14,1,0,0,19529,"1952,9",48055,"4805,5",39939,"7987,8","114281,4","35152,2","79129,2","0,6924066384"
4437,12,1,0,0,38496,"3849,6",17033,"1703,3",30457,"6091,4","91538,9","69292,8","22246,1","0,2430234578"
4438,10,1,0,0,15702,"1570,2",47705,"4770,5",12389,"2477,8","82136,7","28263,6","53873,1","0,6558955984"
4439,3,0,1,0,45713,"4571,3",14850,1485,37840,7568,"104459,3",26730,"77729,3","0,7441108642"
4440,13,1,0,0,21170,2117,16700,1670,26203,"5240,6",67860,38106,29754,"0,4384615385"
4441,2,0,1,0,49154,"4915,4",19937,"1993,7",24106,"4821,2","100106,1","35886,6","64219,5","0,6415143533"
4442,0,0,0,1,14416,"1441,6",14915,"1491,5",17495,3499,"49759,1",195944,"-146184,9","-2,937852574"
4443,9,1,0,0,49247,"4924,7",20953,"2095,3",15587,"3117,4",92807,"88644,6","4162,4","0,04485006519"
4444,2,0,1,0,12471,"1247,1",44991,"4499,1",41009,"8201,8","104217,2","80983,8","23233,4","0,222932491"
4445,9,1,0,0,15648,"1564,8",18740,1874,26685,5337,"64511,8","28166,4","36345,4","0,5633915036"
4446,5,0,1,0,19256,"1925,6",43657,"4365,7",12986,"2597,2","82190,3","78582,6","3607,7","0,04389447417"
4447,11,1,0,0,32817,"3281,7",45905,"4590,5",24170,4834,"110764,2","59070,6","51693,6","0,4666995293"
4448,14,1,0,0,37101,"3710,1",14927,"1492,7",20515,4103,"77745,8","66781,8",10964,"0,1410236952"
4449,4,0,1,0,12147,"1214,7",31378,"3137,8",40703,"8140,6","88580,5","56480,4","32100,1","0,3623833688"
4450,8,1,0,0,43229,"4322,9",43926,"4392,6",16859,"3371,8","112729,5","77812,2","34917,3","0,309744122"
4451,4,0,1,0,21093,"2109,3",27103,"2710,3",39326,"7865,2","92341,6","48785,4","43556,2","0,4716855675"
4452,6,0,1,0,22375,"2237,5",19741,"1974,1",42828,"8565,6","89155,6","35533,8","53621,8","0,6014406274"
4453,3,0,1,0,17449,"1744,9",42461,"4246,1",45437,"9087,4",111338,"76429,8","34908,2","0,3135335645"
4454,8,1,0,0,48634,"4863,4",39287,"3928,7",40042,"8008,4","136755,1","87541,2","49213,9","0,3598688458"
4455,13,1,0,0,37906,"3790,6",31219,"3121,9",45811,"9162,2","121848,5","68230,8","53617,7","0,4400357821"
4456,6,0,1,0,34128,"3412,8",14161,"1416,1",28228,"5645,6","81345,9","25489,8","55856,1","0,6866492349"
4457,3,0,1,0,28070,2807,42344,"4234,4",44878,"8975,6","122333,4","76219,2","46114,2","0,3769551079"
4458,13,1,0,0,29835,"2983,5",22271,"2227,1",30938,"6187,6","88254,6",53703,"34551,6","0,39149914"
4459,12,1,0,0,46209,"4620,9",32182,"3218,2",41380,8276,"127610,1","83176,2","44433,9","0,3482004951"
4460,6,0,1,0,36203,"3620,3",19081,"1908,1",18765,3753,"79577,4","34345,8","45231,6","0,5683975601"
4461,8,1,0,0,40310,4031,19110,1911,23944,"4788,8",89306,72558,16748,"0,187534992"
4462,11,1,0,0,49888,"4988,8",44381,"4438,1",33014,"6602,8","136709,9","89798,4","46911,5","0,3431463266"
4463,7,0,1,0,18646,"1864,6",16249,"1624,9",18248,"3649,6","56632,5","29248,2","27384,3","0,4835439015"
4464,1,0,1,0,10694,"1069,4",44353,"4435,3",33480,6696,"94031,7","79835,4","14196,3","0,1509735547"
4465,7,0,1,0,44497,"4449,7",22402,"2240,2",32595,6519,"106183,9","40323,6","65860,3","0,620247514"
4466,11,1,0,0,42642,"4264,2",41177,"4117,7",29697,"5939,4","121897,9","76755,6","45142,3","0,3703287751"
4467,9,1,0,0,18235,"1823,5",20640,2064,20452,"4090,4","63214,5",32823,"30391,5","0,4807678618"
4468,1,0,1,0,48880,4888,29707,"2970,7",14359,"2871,8","100804,7","53472,6","47332,1","0,4695425908"
4469,2,0,1,0,22506,"2250,6",28365,"2836,5",30318,"6063,6","86276,1",51057,"35219,1","0,4082138622"
4470,0,0,0,1,36378,"3637,8",39815,"3981,5",40309,"8061,8","124121,3","451460,8","-327339,5","-2,637254847"
4471,5,0,1,0,12113,"1211,3",38121,"3812,1",23972,"4794,4","79229,4","68617,8","10611,6","0,1339351301"
4472,10,1,0,0,47806,"4780,6",31360,3136,48158,"9631,6","135240,6","86050,8","49189,8","0,3637206578"
4473,10,1,0,0,28713,"2871,3",26589,"2658,9",17586,"3517,2","78418,2","51683,4","26734,8","0,3409259585"
4474,14,1,0,0,30682,"3068,2",34563,"3456,3",11386,"2277,2","83155,5","55227,6","27927,9","0,3358515071"
4475,3,0,1,0,46065,"4606,5",27220,2722,16229,"3245,8","96842,5",48996,"47846,5","0,4940651057"
4476,12,1,0,0,23803,"2380,3",40634,"4063,4",30487,"6097,4","101367,7","42845,4","58522,3","0,5773269"
4477,2,0,1,0,44923,"4492,3",42791,"4279,1",36208,"7241,6","132693,4","77023,8","55669,6","0,4195355609"
4478,4,0,1,0,25177,"2517,7",25260,2526,39674,"7934,8","95154,7",45468,"49686,7","0,522167586"
4479,1,0,1,0,13486,"1348,6",36180,3618,22534,"4506,8","77166,6",65124,"12042,6","0,1560597461"
4480,14,1,0,0,21718,"2171,8",10983,"1098,3",31152,"6230,4","67123,1","39092,4","28030,7","0,4176013921"
4481,1,0,1,0,31397,"3139,7",25046,"2504,6",37112,"7422,4","99199,3","45082,8","54116,5","0,5455330834"
